Time,Roll (x),x,Pitch (y),Yaw (z),R,Theta,Phi,Humidity (%),Temperature (C),Pressure (Millibars),Mag X (microteslas),Mag Y (microteslas),Mag Z (microteslas),Earth Distance (km),Sun Distance (km)
17:47:57,1.22,396,0.33,-1.48,6798.31,-50.97,153.167,39.2,30.4,987.2,-27.92,52.08,21.69,427312,149872993
17:47:58,1.48,398,0.31,-1.29,6798.31,-50.958999999999996,153.264,39.1,30.4,987.2,-27.9,52.0,20.97,427310,149872992
17:47:59,1.73,400,0.24,-1.12,6798.31,-50.948,153.36,39.0,30.4,987.2,-27.86,51.95,21.15,427307,149872991
17:48:00,1.94,402,0.14,-0.98,6798.3,-50.937,153.457,39.1,30.3,987.2,-28.0,51.8,21.11,427305,149872990
17:48:02,2.12,404,0.02,-0.87,6798.3,-50.926,153.554,38.9,30.4,987.2,-27.9,51.98,21.07,427302,149872989
17:48:03,2.28,406,-0.11,-0.78,6798.3,-50.915,153.651,39.1,30.5,987.2,-27.86,52.65,21.28,427300,149872988
17:48:04,2.44,408,-0.24,-0.72,6798.3,-50.903,153.747,38.7,30.3,987.2,-27.8,52.22,21.11,427297,149872987
17:48:05,2.59,410,-0.38,-0.69,6798.29,-50.891999999999996,153.844,39.2,30.4,987.2,-27.86,51.87,21.39,427294,149872986
17:48:06,2.91,412,-0.69,-0.68,6798.29,-50.869,154.037,38.9,30.3,987.2,-28.11,51.97,21.22,427289,149872984
17:48:07,-2.94,414,-0.96,-0.82,6798.29,-50.857,154.13299999999998,38.8,30.4,987.2,-28.08,51.98,21.08,427286,149872983
17:48:08,-2.24,416,-1.14,-1.28,6798.28,-50.846000000000004,154.23,39.0,30.5,987.2,-27.99,51.67,21.07,427283,149872982
17:48:09,-1.38,418,-1.1,-1.9,6798.28,-50.833999999999996,154.326,38.9,30.4,987.2,-27.88,51.45,21.27,427280,149872981
17:48:10,-0.82,420,-0.9,-2.23,6798.28,-50.821999999999996,154.422,38.9,30.4,987.2,-27.85,51.25,21.13,427277,149872979
17:48:11,-0.47,422,-0.66,-2.33,6798.28,-50.81,154.519,39.2,30.3,987.2,-27.78,51.47,20.96,427275,149872978
17:48:13,-0.21,424,-0.42,-2.32,6798.27,-50.798,154.615,39.2,30.4,987.1,-27.9,51.52,20.83,427272,149872977
17:48:14,0.02,426,-0.2,-2.26,6798.27,-50.786,154.711,39.1,30.5,987.2,-28.07,51.49,20.07,427269,149872976
17:48:15,0.25,428,0.0,-2.15,6798.27,-50.773,154.80700000000002,38.8,30.4,987.1,-27.86,51.29,20.14,427266,149872975
17:48:16,0.49,430,0.15,-2.01,6798.26,-50.761,154.903,39.0,30.4,987.1,-27.66,51.21,20.44,427262,149872974
17:48:17,0.75,432,0.27,-1.84,6798.26,-50.736000000000004,155.095,39.1,30.4,987.1,-27.8,51.39,20.7,427256,149872972
17:48:18,1.02,434,0.33,-1.64,6798.25,-50.723,155.191,38.8,30.4,987.1,-27.69,51.07,20.64,427253,149872988
17:48:19,1.29,436,0.34,-1.44,6798.25,-50.711000000000006,155.286,38.9,30.4,987.1,-27.62,51.11,21.0,427250,149872987
17:48:20,1.55,438,0.3,-1.26,6798.25,-50.698,155.382,38.8,30.4,987.1,-27.57,51.16,20.68,427247,149872986
17:48:21,1.78,440,0.22,-1.1,6798.24,-50.685,155.47799999999998,39.1,30.3,987.2,-27.62,50.94,20.58,427243,149872985
17:48:22,1.98,442,0.12,-0.97,6798.24,-50.672,155.57399999999998,38.8,30.4,987.2,-27.81,50.6,20.72,427240,149872984
17:48:24,2.16,444,-0.01,-0.86,6798.24,-50.659,155.66899999999998,39.4,30.4,987.2,-28.06,50.87,20.97,427237,149872982
17:48:25,2.32,446,-0.14,-0.78,6798.23,-50.646,155.765,38.9,30.3,987.2,-28.06,50.89,21.02,427233,149872981
17:48:26,2.48,448,-0.28,-0.73,6798.23,-50.633,155.86,38.9,30.3,987.2,-27.95,51.0,21.11,427230,149872980
17:48:27,2.8,450,-0.59,-0.69,6798.23,-50.619,155.95600000000002,39.1,30.4,987.2,-27.93,50.83,21.9,427226,149872979
17:48:28,-3.1,452,-0.88,-0.77,6798.22,-50.593,156.14600000000002,38.9,30.3,987.1,-27.85,50.68,21.61,427219,149872976
17:48:29,-2.49,454,-1.1,-1.12,6798.22,-50.57899999999999,156.24200000000002,39.1,30.4,987.2,-27.87,50.68,21.5,427216,149872975
17:48:30,-1.62,456,-1.14,-1.75,6798.21,-50.566,156.33700000000002,39.0,30.5,987.2,-27.6,50.64,21.24,427212,149872974
17:48:31,-0.96,458,-0.97,-2.18,6798.21,-50.552,156.43200000000002,39.5,30.5,987.1,-27.92,50.87,21.16,427208,149872973
17:48:32,-0.57,460,-0.74,-2.33,6798.2,-50.538000000000004,156.52700000000002,38.8,30.4,987.1,-28.13,50.68,20.92,427205,149872971
17:48:34,-0.29,462,-0.5,-2.35,6798.2,-50.523999999999994,156.622,38.5,30.4,987.2,-28.08,50.58,21.29,427201,149872970
17:48:35,-0.05,464,-0.27,-2.3,6798.2,-50.51,156.717,39.1,30.4,987.2,-28.11,50.47,21.11,427197,149872969
17:48:36,0.18,466,-0.06,-2.21,6798.19,-50.496,156.812,38.8,30.3,987.2,-28.06,50.41,20.88,427194,149872967
17:48:37,0.41,468,0.1,-2.07,6798.19,-50.482,156.907,38.4,30.4,987.1,-28.29,50.3,20.93,427190,149872966
17:48:38,0.67,470,0.23,-1.91,6798.19,-50.468,157.001,39.1,30.3,987.2,-28.32,50.43,21.14,427186,149872965
17:48:39,0.93,472,0.31,-1.72,6798.18,-50.43899999999999,157.191,39.1,30.3,987.2,-28.25,50.23,20.65,427178,149872962
17:48:40,1.2,474,0.33,-1.52,6798.17,-50.424,157.286,39.1,30.3,987.1,-28.18,50.11,20.65,427174,149872961
17:48:41,1.46,476,0.31,-1.33,6798.17,-50.41,157.38,38.7,30.3,987.2,-28.2,49.93,20.59,427170,149872960
17:48:42,1.7,478,0.24,-1.16,6798.17,-50.395,157.474,38.9,30.3,987.2,-28.17,49.86,20.71,427166,149872958
17:48:43,1.91,480,0.15,-1.02,6798.16,-50.381,157.569,39.1,30.5,987.2,-28.24,49.92,20.61,427162,149872957
17:48:45,2.1,482,0.03,-0.91,6798.16,-50.36600000000001,157.66299999999998,38.9,30.4,987.2,-28.29,50.04,20.46,427158,149872956
17:48:46,2.27,484,-0.1,-0.83,6798.15,-50.351000000000006,157.75799999999998,38.9,30.3,987.2,-28.44,50.19,20.39,427154,149872954
17:48:47,2.42,486,-0.23,-0.76,6798.15,-50.336000000000006,157.852,39.4,30.2,987.2,-28.27,50.02,20.42,427150,149872953
17:48:48,2.57,488,-0.37,-0.72,6798.15,-50.321000000000005,157.946,39.3,30.3,987.2,-28.3,50.18,20.27,427146,149872951
17:48:49,2.9,490,-0.68,-0.71,6798.14,-50.291000000000004,158.134,38.7,30.3,987.1,-28.35,50.23,20.43,427137,149872949
17:48:50,-2.96,492,-0.96,-0.85,6798.13,-50.275,158.22799999999998,39.1,30.3,987.1,-28.16,50.31,20.73,427133,149872947
17:48:51,-2.27,494,-1.14,-1.29,6798.13,-50.26,158.322,39.0,30.5,987.1,-28.22,50.14,20.72,427129,149872946
17:48:52,-1.39,496,-1.11,-1.93,6798.12,-50.244,158.416,39.0,30.4,987.2,-28.21,50.34,20.7,427124,149872944
17:48:53,-0.82,498,-0.91,-2.26,6798.12,-50.229,158.51,38.7,30.4,987.2,-28.21,50.04,20.25,427120,149872943
17:48:54,-0.48,500,-0.67,-2.36,6798.12,-50.213,158.60299999999998,38.9,30.3,987.2,-28.03,50.31,20.23,427115,149872942
17:48:56,-0.22,502,-0.43,-2.35,6798.11,-50.198,158.697,39.1,30.5,987.2,-28.15,49.95,20.18,427111,149872958
17:48:57,0.01,504,-0.21,-2.29,6798.11,-50.181999999999995,158.791,39.2,30.4,987.2,-28.38,50.06,20.17,427106,149872957
17:48:58,0.24,506,-0.01,-2.18,6798.1,-50.166000000000004,158.884,38.7,30.3,987.2,-28.53,49.85,20.1,427102,149872955
17:48:59,0.48,508,0.14,-2.04,6798.1,-50.15,158.97799999999998,39.4,30.4,987.2,-28.71,50.08,19.97,427097,149872954
17:49:00,0.74,510,0.26,-1.87,6798.09,-50.118,159.164,38.9,30.3,987.2,-28.71,50.0,20.13,427088,149872951
17:49:01,1.01,512,0.32,-1.67,6798.08,-50.102,159.25799999999998,38.8,30.4,987.2,-28.45,49.91,20.19,427083,149872949
17:49:02,1.28,514,0.33,-1.47,6798.08,-50.085,159.351,38.8,30.4,987.2,-28.37,49.92,19.84,427079,149872948
17:49:03,1.53,516,0.3,-1.29,6798.07,-50.068999999999996,159.444,39.2,30.4,987.2,-28.58,49.92,19.84,427074,149872946
17:49:04,1.77,518,0.22,-1.13,6798.07,-50.052,159.537,38.9,30.3,987.2,-28.8,50.03,19.73,427069,149872945
17:49:05,1.97,520,0.12,-1.0,6798.06,-50.036,159.63,38.8,30.4,987.1,-28.63,50.1,19.96,427064,149872943
17:49:07,2.15,522,0.0,-0.89,6798.06,-50.019,159.72299999999998,38.7,30.4,987.2,-28.53,50.16,20.18,427060,149872942
17:49:08,2.32,524,-0.13,-0.81,6798.06,-50.001999999999995,159.816,40.2,30.3,987.2,-28.4,50.07,20.67,427055,149872940
17:49:09,2.47,526,-0.27,-0.76,6798.05,-49.986000000000004,159.909,39.3,30.3,987.2,-28.48,50.2,20.55,427050,149872939
17:49:10,2.61,528,-0.41,-0.72,6798.04,-49.968999999999994,160.002,38.9,30.3,987.2,-28.43,50.0,20.4,427045,149872937
17:49:11,2.96,530,-0.72,-0.73,6798.04,-49.935,160.187,38.9,30.4,987.1,-28.49,49.94,20.25,427035,149872934
17:49:12,-2.87,532,-0.99,-0.91,6798.03,-49.918,160.279,39.0,30.4,987.2,-28.42,49.65,20.01,427030,149872933
17:49:13,-2.13,534,-1.14,-1.4,6798.02,-49.901,160.372,38.8,30.2,987.2,-28.26,49.79,19.78,427025,149872931
17:49:14,-1.3,536,-1.08,-2.0,6798.02,-49.883,160.464,38.8,30.3,987.1,-28.21,49.64,19.9,427020,149872930
17:49:15,-0.77,538,-0.87,-2.29,6798.02,-49.86600000000001,160.55700000000002,39.1,30.2,987.1,-28.19,49.5,19.94,427015,149872928
17:49:17,-0.44,540,-0.63,-2.37,6798.01,-49.849,160.649,39.3,30.4,987.2,-28.05,49.31,19.93,427009,149872926
17:49:18,-0.19,542,-0.39,-2.35,6798.0,-49.831,160.741,39.0,30.4,987.2,-28.44,49.73,19.56,427004,149872925
17:49:19,0.04,544,-0.17,-2.28,6798.0,-49.81399999999999,160.833,38.8,30.4,987.2,-28.28,49.47,19.4,426999,149872923
17:49:20,0.27,546,0.02,-2.17,6797.99,-49.79600000000001,160.925,38.9,30.3,987.2,-28.42,49.52,19.67,426994,149872922
17:49:21,0.52,548,0.17,-2.03,6797.99,-49.778,161.017,39.0,30.3,987.2,-28.64,49.22,20.1,426988,149872920
17:49:22,0.78,550,0.28,-1.85,6797.98,-49.742,161.201,38.8,30.3,987.2,-28.62,49.32,19.36,426978,149872917
17:49:23,1.05,552,0.34,-1.65,6797.97,-49.724,161.293,39.2,30.4,987.2,-28.59,49.13,19.73,426972,149872915
17:49:24,1.32,554,0.34,-1.45,6797.97,-49.706,161.384,38.7,30.3,987.2,-28.67,49.0,19.46,426967,149872914
17:49:25,1.57,556,0.3,-1.27,6797.96,-49.688,161.476,39.2,30.4,987.2,-28.63,49.27,19.4,426961,149872912
17:49:26,1.8,558,0.21,-1.12,6797.96,-49.67,161.56799999999998,38.8,30.3,987.2,-28.55,49.36,19.59,426956,149872910
17:49:28,2.0,560,0.11,-0.99,6797.95,-49.652,161.659,38.8,30.3,987.2,-28.52,49.22,19.72,426950,149872909
17:49:29,2.19,562,-0.02,-0.89,6797.94,-49.633,161.751,38.8,30.3,987.1,-28.7,49.3,19.78,426945,149872907
17:49:30,2.35,564,-0.15,-0.81,6797.94,-49.615,161.842,38.9,30.3,987.2,-28.68,49.33,19.82,426939,149872905
17:49:31,2.49,566,-0.29,-0.76,6797.93,-49.596000000000004,161.933,38.8,30.3,987.2,-28.48,49.11,19.7,426934,149872904
17:49:32,2.82,568,-0.6,-0.72,6797.93,-49.578,162.024,38.8,30.4,987.2,-28.49,49.13,19.53,426928,149872902
17:49:33,-3.08,570,-0.89,-0.81,6797.92,-49.541000000000004,162.20600000000002,39.0,30.3,987.1,-28.52,49.06,19.34,426916,149872916
17:49:34,-2.48,572,-1.1,-1.16,6797.91,-49.522,162.297,39.3,30.3,987.2,-28.72,49.07,19.32,426911,149872915
17:49:35,-1.61,574,-1.13,-1.79,6797.9,-49.503,162.388,39.0,30.4,987.1,-28.7,48.98,19.46,426905,149872913
17:49:36,-0.96,576,-0.96,-2.2,6797.9,-49.483999999999995,162.47899999999998,37.9,30.3,987.2,-28.64,48.57,19.36,426899,149872911
17:49:37,-0.57,578,-0.73,-2.35,6797.89,-49.464,162.57,39.1,30.3,987.2,-28.8,48.6,19.41,426893,149872910
17:49:39,-0.37,580,-0.49,-2.38,6797.89,-49.446000000000005,162.661,38.8,30.4,987.2,-28.51,48.42,19.61,426887,149872908
17:49:40,-0.12,582,-0.26,-2.35,6797.88,-49.426,162.751,38.9,30.3,987.2,-28.42,48.68,19.39,426881,149872906
17:49:41,0.19,584,-0.05,-2.26,6797.88,-49.407,162.842,39.0,30.4,987.2,-28.36,48.52,18.97,426875,149872904
17:49:42,0.43,586,0.12,-2.13,6797.87,-49.388000000000005,162.93200000000002,39.4,30.3,987.2,-28.47,48.58,19.02,426869,149872903
17:49:43,0.68,588,0.24,-1.96,6797.86,-49.349,163.113,38.8,30.3,987.2,-28.29,48.82,19.21,426857,149872899
17:49:44,0.95,590,0.32,-1.76,6797.85,-49.32899999999999,163.203,39.0,30.3,987.2,-28.3,48.56,19.66,426851,149872897
17:49:45,1.22,592,0.34,-1.56,6797.84,-49.309,163.293,39.4,30.3,987.2,-28.36,48.66,19.66,426845,149872896
17:49:46,1.48,594,0.31,-1.37,6797.84,-49.288999999999994,163.38299999999998,39.5,30.3,987.2,-28.56,48.32,18.89,426839,149872894
17:49:47,1.72,596,0.24,-1.2,6797.83,-49.269,163.47299999999998,38.9,30.3,987.2,-28.8,48.44,19.03,426833,149872892
17:49:48,1.93,598,0.14,-1.06,6797.83,-49.25,163.563,38.8,30.3,987.2,-28.81,47.73,19.21,426826,149872890
17:49:50,2.11,600,0.02,-0.95,6797.82,-49.23,163.653,39.5,30.3,987.2,-29.0,47.88,19.65,426820,149872888
17:49:51,2.27,602,-0.11,-0.86,6797.81,-49.208999999999996,163.743,39.1,30.3,987.1,-28.81,48.2,19.62,426814,149872887
17:49:52,2.43,604,-0.24,-0.81,6797.81,-49.18899999999999,163.832,38.8,30.3,987.1,-28.85,47.92,19.04,426808,149872885
17:49:53,2.57,606,-0.38,-0.76,6797.8,-49.169,163.922,39.0,30.3,987.2,-28.9,47.74,18.99,426801,149872883
17:49:54,2.89,608,-0.69,-0.74,6797.79,-49.128,164.101,39.0,30.3,987.2,-28.47,47.57,18.67,426788,149872879
17:49:55,-2.97,610,-0.97,-0.88,6797.78,-49.108000000000004,164.19099999999997,39.1,30.4,987.2,-28.4,47.53,18.88,426782,149872878
17:49:56,-2.26,612,-1.15,-1.34,6797.78,-49.088,164.28,39.0,30.3,987.2,-28.28,47.68,18.36,426775,149872876
17:49:57,-1.37,614,-1.12,-1.99,6797.77,-49.067,164.36900000000003,38.9,30.2,987.2,-28.22,47.63,18.59,426769,149872874
17:49:58,-0.74,616,-0.92,-2.3,6797.76,-49.04600000000001,164.458,39.0,30.3,987.1,-28.31,47.96,18.58,426762,149872872
17:50:00,-0.41,618,-0.67,-2.38,6797.76,-49.026,164.547,39.4,30.3,987.2,-28.5,48.02,18.79,426756,149872870
17:50:01,-0.17,620,-0.43,-2.36,6797.75,-49.004,164.636,39.1,30.3,987.2,-28.38,47.97,18.89,426749,149872868
17:50:02,0.06,622,-0.21,-2.28,6797.74,-48.983999999999995,164.725,39.3,30.4,987.2,-28.23,48.03,18.94,426742,149872866
17:50:03,0.3,624,-0.01,-2.16,6797.74,-48.963,164.81400000000002,39.4,30.3,987.2,-28.22,48.0,19.02,426736,149872865
17:50:04,0.56,626,0.15,-2.0,6797.72,-48.92100000000001,164.99200000000002,39.3,30.3,987.2,-28.37,47.89,18.85,426722,149872861
17:50:05,0.82,628,0.25,-1.81,6797.72,-48.898999999999994,165.08,39.2,30.3,987.1,-28.45,48.09,18.88,426716,149872859
17:50:06,1.16,630,0.26,-1.59,6797.71,-48.878,165.169,39.3,30.3,987.2,-28.69,47.85,18.85,426709,149872857
17:50:08,1.41,632,0.24,-1.39,6797.7,-48.857,165.257,38.8,30.3,987.2,-28.91,47.67,18.89,426702,149872855
17:50:09,1.64,634,0.19,-1.22,6797.7,-48.835,165.34599999999998,39.2,30.3,987.1,-29.26,47.1,18.88,426695,149872853
17:50:10,1.85,636,0.1,-1.07,6797.69,-48.81399999999999,165.43400000000003,39.0,30.3,987.2,-29.47,47.1,18.99,426688,149872869
17:50:11,2.04,638,0.0,-0.94,6797.68,-48.792,165.52200000000002,39.0,30.3,987.2,-29.38,47.05,19.26,426681,149872867
17:50:12,2.2,640,-0.12,-0.85,6797.67,-48.771,165.61,39.2,30.3,987.2,-29.59,47.11,19.51,426674,149872865
17:50:13,2.35,642,-0.25,-0.77,6797.66,-48.727,165.78599999999997,39.3,30.4,987.1,-29.85,47.24,19.25,426660,149872861
17:50:14,2.51,644,-0.39,-0.72,6797.65,-48.705,165.87400000000002,38.9,30.4,987.1,-29.74,47.25,18.88,426653,149872859
17:50:15,2.82,646,-0.69,-0.69,6797.65,-48.683,165.96200000000002,39.3,30.3,987.2,-29.61,46.91,18.78,426646,149872858
17:50:16,-3.06,648,-0.98,-0.79,6797.64,-48.661,166.05,39.1,30.3,987.2,-29.55,46.92,19.36,426639,149872856
17:50:17,-2.37,650,-1.19,-1.23,6797.63,-48.638999999999996,166.137,38.9,30.2,987.2,-29.65,46.6,19.21,426632,149872854
17:50:19,-1.39,652,-1.17,-1.96,6797.62,-48.617,166.225,39.0,30.4,987.1,-29.68,46.7,19.19,426624,149872852
17:50:20,-0.79,654,-0.97,-2.32,6797.62,-48.593999999999994,166.312,38.9,30.3,987.1,-29.49,46.83,19.4,426617,149872850
17:50:21,-0.48,656,-0.71,-2.39,6797.61,-48.571999999999996,166.4,39.1,30.3,987.1,-29.66,46.91,19.27,426610,149872848
17:50:22,-0.22,658,-0.46,-2.39,6797.6,-48.55,166.487,39.2,30.3,987.1,-29.67,46.76,18.82,426603,149872846
17:50:23,0.08,660,-0.24,-2.32,6797.6,-48.527,166.574,39.4,30.4,987.2,-29.7,46.77,18.8,426595,149872844
17:50:24,0.31,662,-0.05,-2.2,6797.58,-48.482,166.74900000000002,39.4,30.4,987.1,-29.78,46.64,18.72,426581,149872840
17:50:25,0.54,664,0.1,-2.05,6797.57,-48.46,166.83599999999998,39.1,30.3,987.1,-29.47,46.77,18.38,426573,149872838
17:50:26,0.79,666,0.21,-1.87,6797.57,-48.437,166.922,39.2,30.2,987.1,-29.16,46.43,18.1,426566,149872836
17:50:27,1.05,668,0.27,-1.68,6797.56,-48.413999999999994,167.00900000000001,39.1,30.3,987.1,-28.92,46.21,18.07,426558,149872834
17:50:28,1.32,670,0.28,-1.48,6797.55,-48.391000000000005,167.09599999999998,39.3,30.3,987.2,-29.25,46.1,17.85,426551,149872832
17:50:30,1.48,672,0.25,-1.29,6797.54,-48.368,167.183,39.1,30.3,987.2,-29.33,46.27,17.45,426543,149872830
17:50:31,1.71,674,0.19,-1.12,6797.54,-48.345,167.269,39.3,30.4,987.2,-29.37,45.77,17.51,426536,149872828
17:50:32,1.92,676,0.09,-0.98,6797.53,-48.321999999999996,167.356,39.2,30.3,987.2,-29.22,45.61,17.94,426528,149872825
17:50:33,2.1,678,-0.02,-0.87,6797.52,-48.299,167.442,39.0,30.3,987.2,-29.01,45.64,17.52,426520,149872823
17:50:34,2.26,680,-0.14,-0.78,6797.51,-48.276,167.52900000000002,39.3,30.3,987.2,-28.92,45.48,17.81,426513,149872821
17:50:35,2.42,682,-0.27,-0.72,6797.5,-48.229,167.701,39.1,30.3,987.1,-29.3,45.75,17.87,426497,149872817
17:50:36,2.56,684,-0.4,-0.68,6797.49,-48.206,167.787,39.8,30.3,987.1,-29.51,45.95,17.81,426490,149872815
17:50:37,2.88,686,-0.72,-0.66,6797.48,-48.181999999999995,167.873,38.7,30.3,987.1,-29.59,46.29,17.96,426482,149872813
17:50:38,-2.98,688,-1.0,-0.8,6797.47,-48.158,167.959,39.1,30.3,987.1,-29.65,46.43,18.16,426474,149872811
17:50:39,-2.24,690,-1.19,-1.29,6797.47,-48.135,168.045,39.2,30.3,987.1,-29.29,46.6,18.52,426466,149872809
17:50:41,-1.3,692,-1.14,-1.98,6797.46,-48.111000000000004,168.13099999999997,39.0,30.3,987.1,-28.82,46.59,18.47,426458,149872807
17:50:42,-0.75,694,-0.93,-2.29,6797.45,-48.086999999999996,168.21599999999998,39.2,30.3,987.1,-28.93,46.56,18.9,426450,149872805
17:50:43,-0.42,696,-0.69,-2.37,6797.44,-48.063,168.30200000000002,38.7,30.4,987.1,-28.95,46.67,18.47,426442,149872803
17:50:44,-0.17,698,-0.45,-2.36,6797.43,-48.038999999999994,168.388,39.1,30.3,987.2,-28.89,46.59,18.48,426434,149872801
17:50:45,0.06,700,-0.23,-2.28,6797.42,-47.99100000000001,168.558,39.0,30.3,987.2,-28.83,46.57,18.99,426418,149872796
17:50:46,0.28,702,-0.04,-2.17,6797.41,-47.967,168.644,39.3,30.3,987.1,-28.96,46.61,18.73,426410,149872812
17:50:47,0.52,704,0.12,-2.03,6797.4,-47.943000000000005,168.729,39.2,30.3,987.1,-28.93,46.26,18.23,426402,149872810
17:50:48,0.77,706,0.23,-1.86,6797.39,-47.918,168.81400000000002,39.1,30.3,987.1,-28.84,46.2,18.08,426394,149872808
17:50:49,1.03,708,0.29,-1.66,6797.39,-47.894,168.899,39.3,30.2,987.1,-28.91,46.31,18.15,426386,149872806
17:50:51,1.3,710,0.3,-1.47,6797.38,-47.869,168.984,39.4,30.3,987.2,-29.02,46.02,18.35,426378,149872803
17:50:52,1.55,712,0.26,-1.29,6797.37,-47.845,169.06900000000002,39.2,30.3,987.2,-28.93,46.26,18.57,426370,149872801
17:50:53,1.77,714,0.18,-1.12,6797.36,-47.821000000000005,169.15400000000002,39.1,30.4,987.2,-28.95,46.38,18.43,426361,149872799
17:50:54,1.97,716,0.08,-0.99,6797.35,-47.79600000000001,169.238,39.5,30.4,987.2,-28.99,46.27,18.03,426353,149872797
17:50:55,2.15,718,-0.04,-0.88,6797.34,-47.771,169.32299999999998,39.1,30.3,987.1,-29.0,46.31,17.94,426345,149872795
17:50:56,2.31,720,-0.16,-0.8,6797.33,-47.721000000000004,169.49200000000002,39.2,30.3,987.1,-28.82,46.13,18.22,426328,149872790
17:50:57,2.46,722,-0.3,-0.75,6797.32,-47.696999999999996,169.576,39.6,30.3,987.2,-28.94,45.88,18.48,426320,149872788
17:50:58,2.77,724,-0.61,-0.7,6797.31,-47.672,169.66,39.4,30.4,987.2,-28.94,45.99,18.41,426311,149872786
17:50:59,-3.14,726,-0.91,-0.78,6797.3,-47.646,169.74400000000003,39.3,30.3,987.1,-28.82,46.01,18.25,426303,149872784
17:51:00,-2.53,728,-1.13,-1.12,6797.29,-47.621,169.829,39.1,30.3,987.1,-28.8,45.8,17.54,426294,149872782
17:51:02,-1.61,730,-1.17,-1.79,6797.29,-47.596000000000004,169.912,39.2,30.3,987.1,-28.66,45.62,17.61,426286,149872780
17:51:03,-0.92,732,-1.0,-2.25,6797.28,-47.571000000000005,169.997,39.3,30.3,987.1,-28.07,45.77,18.11,426277,149872777
17:51:04,-0.54,734,-0.76,-2.39,6797.27,-47.54600000000001,170.08,39.3,30.3,987.1,-28.42,45.97,17.99,426269,149872775
17:51:05,-0.27,736,-0.52,-2.4,6797.26,-47.52,170.16400000000002,39.2,30.3,987.1,-28.51,46.06,17.95,426260,149872773
17:51:06,-0.04,738,-0.29,-2.35,6797.25,-47.495,170.248,39.3,30.3,987.1,-28.5,45.91,17.61,426251,149872771
17:51:07,0.19,740,-0.09,-2.25,6797.23,-47.443999999999996,170.415,39.0,30.3,987.1,-28.74,46.07,18.08,426234,149872766
17:51:08,0.42,742,0.08,-2.12,6797.22,-47.418,170.498,39.3,30.3,987.2,-28.79,45.97,18.31,426225,149872764
17:51:09,0.66,744,0.21,-1.96,6797.22,-47.391999999999996,170.582,39.2,30.3,987.1,-28.8,45.83,18.17,426216,149872762
17:51:10,0.93,746,0.29,-1.77,6797.21,-47.36600000000001,170.665,39.3,30.2,987.1,-28.77,45.82,18.38,426208,149872760
17:51:11,1.19,748,0.32,-1.57,6797.2,-47.341,170.748,39.0,30.4,987.2,-28.63,45.73,18.39,426199,149872757
17:51:13,1.45,750,0.3,-1.39,6797.19,-47.315,170.831,39.1,30.2,987.1,-28.84,45.75,18.29,426190,149872755
17:51:14,1.69,752,0.23,-1.21,6797.18,-47.288999999999994,170.91400000000002,39.2,30.3,987.1,-28.78,45.72,18.27,426181,149872753
17:51:15,1.9,754,0.14,-1.07,6797.17,-47.262,170.997,39.1,30.3,987.1,-28.55,45.61,18.34,426172,149872750
17:51:16,2.09,756,0.03,-0.96,6797.16,-47.236000000000004,171.08,39.2,30.3,987.1,-28.41,45.56,17.96,426163,149872748
17:51:17,2.25,758,-0.1,-0.87,6797.15,-47.21,171.162,39.4,30.3,987.1,-28.41,45.59,18.08,426154,149872746
17:51:18,2.4,760,-0.23,-0.81,6797.14,-47.158,171.328,39.3,30.3,987.1,-28.46,45.5,17.82,426136,149872741
17:51:19,2.54,762,-0.37,-0.76,6797.13,-47.131,171.41,38.7,30.2,987.1,-28.79,45.61,18.05,426127,149872739
17:51:20,2.87,764,-0.67,-0.75,6797.12,-47.105,171.49200000000002,39.1,30.3,987.1,-28.75,45.48,17.98,426118,149872737
17:51:21,-3.0,766,-0.95,-0.88,6797.11,-47.078,171.575,39.0,30.3,987.1,-28.88,45.37,18.44,426109,149872734
17:51:22,-2.31,768,-1.14,-1.3,6797.1,-47.052,171.657,39.3,30.3,987.1,-28.91,45.09,18.45,426100,149872732
17:51:24,-1.42,770,-1.13,-1.96,6797.09,-47.025,171.739,39.2,30.4,987.1,-29.01,45.18,18.61,426091,149872748
17:51:25,-0.83,772,-0.93,-2.31,6797.08,-46.998000000000005,171.821,39.1,30.3,987.1,-29.18,45.11,18.63,426082,149872745
17:51:26,-0.48,774,-0.69,-2.42,6797.07,-46.972,171.903,39.5,30.2,987.1,-29.24,45.21,18.46,426072,149872743
17:51:27,-0.22,776,-0.45,-2.42,6797.06,-46.945,171.985,38.8,30.3,987.2,-29.25,45.37,17.42,426063,149872741
17:51:28,0.01,778,-0.23,-2.35,6797.04,-46.891000000000005,172.148,39.0,30.3,987.2,-28.91,45.13,17.34,426044,149872736
17:51:29,0.24,780,-0.03,-2.24,6797.04,-46.864,172.23,39.1,30.4,987.1,-28.86,45.06,17.89,426035,149872734
17:51:30,0.48,782,0.13,-2.1,6797.03,-46.836999999999996,172.31099999999998,39.2,30.3,987.1,-28.85,45.19,18.12,426026,149872731
17:51:31,0.73,784,0.25,-1.93,6797.02,-46.809,172.393,39.0,30.2,987.1,-28.84,45.24,18.05,426016,149872729
17:51:32,0.99,786,0.31,-1.74,6797.01,-46.782,172.47400000000002,39.3,30.3,987.2,-28.8,45.11,17.55,426007,149872727
17:51:33,1.26,788,0.33,-1.55,6797.0,-46.755,172.55599999999998,38.9,30.2,987.2,-28.94,44.94,17.78,425997,149872724
